alpha,cl,cd,cm,name,re,ma,img
16.0,0.733,0.18784,-0.0784,ag18,500000,0.0,ag18_sdf_500000_0.0_16.jpg
17.0,0.7454,0.19868,-0.0815,ag18,500000,0.0,ag18_sdf_500000_0.0_17.jpg
18.0,0.7484,0.21422,-0.0865,ag18,500000,0.0,ag18_sdf_500000_0.0_18.jpg
19.0,0.7565,0.22755999999999998,-0.0925,ag18,500000,0.0,ag18_sdf_500000_0.0_19.jpg
20.0,0.7677,0.24078000000000002,-0.0973,ag18,500000,0.0,ag18_sdf_500000_0.0_20.jpg
-3.0,-0.0977,0.01108,-0.0504,ag19,500000,0.0,ag19_sdf_500000_0.0_-3.jpg
-2.0,0.0108,0.007940000000000001,-0.0493,ag19,500000,0.0,ag19_sdf_500000_0.0_-2.jpg
-1.0,0.1583,0.0058200000000000005,-0.0578,ag19,500000,0.0,ag19_sdf_500000_0.0_-1.jpg
0.0,0.2711,0.00458,-0.0563,ag19,500000,0.0,ag19_sdf_500000_0.0_0.jpg
1.0,0.3753,0.00513,-0.0534,ag19,500000,0.0,ag19_sdf_500000_0.0_1.jpg
2.0,0.482,0.0059700000000000005,-0.0517,ag19,500000,0.0,ag19_sdf_500000_0.0_2.jpg
3.0,0.5886,0.0072299999999999994,-0.0507,ag19,500000,0.0,ag19_sdf_500000_0.0_3.jpg
4.0,0.6959,0.00851,-0.0501,ag19,500000,0.0,ag19_sdf_500000_0.0_4.jpg
5.0,0.8023,0.00995,-0.0494,ag19,500000,0.0,ag19_sdf_500000_0.0_5.jpg
6.0,0.907,0.01169,-0.0485,ag19,500000,0.0,ag19_sdf_500000_0.0_6.jpg
7.0,1.0086,0.01408,-0.0472,ag19,500000,0.0,ag19_sdf_500000_0.0_7.jpg
8.0,1.1023,0.01835,-0.0445,ag19,500000,0.0,ag19_sdf_500000_0.0_8.jpg
9.0,1.1818,0.02518,-0.0408,ag19,500000,0.0,ag19_sdf_500000_0.0_9.jpg
10.0,1.2398,0.03476,-0.036,ag19,500000,0.0,ag19_sdf_500000_0.0_10.jpg
11.0,1.2215,0.0497,-0.0302,ag19,500000,0.0,ag19_sdf_500000_0.0_11.jpg
12.0,1.1315,0.08698,-0.0579,ag19,500000,0.0,ag19_sdf_500000_0.0_12.jpg
13.0,0.9125,0.11193,-0.0533,ag19,500000,0.0,ag19_sdf_500000_0.0_13.jpg
-6.0,-0.4332,0.02106,-0.0531,ag23,500000,0.0,ag23_sdf_500000_0.0_-6.jpg
-5.0,-0.2922,0.01278,-0.0606,ag23,500000,0.0,ag23_sdf_500000_0.0_-5.jpg
-4.0,-0.146,0.00981,-0.0681,ag23,500000,0.0,ag23_sdf_500000_0.0_-4.jpg
-3.0,-0.024,0.00759,-0.0706,ag23,500000,0.0,ag23_sdf_500000_0.0_-3.jpg
-2.0,0.0813,0.00647,-0.0689,ag23,500000,0.0,ag23_sdf_500000_0.0_-2.jpg
-1.0,0.1873,0.00586,-0.0668,ag23,500000,0.0,ag23_sdf_500000_0.0_-1.jpg
0.0,0.2893,0.00562,-0.0634,ag23,500000,0.0,ag23_sdf_500000_0.0_0.jpg
1.0,0.3983,0.00564,-0.0618,ag23,500000,0.0,ag23_sdf_500000_0.0_1.jpg
2.0,0.5104,0.0062,-0.0618,ag23,500000,0.0,ag23_sdf_500000_0.0_2.jpg
3.0,0.6211,0.006959999999999999,-0.0617,ag23,500000,0.0,ag23_sdf_500000_0.0_3.jpg
4.0,0.7305,0.0079,-0.0615,ag23,500000,0.0,ag23_sdf_500000_0.0_4.jpg
5.0,0.8379,0.00909,-0.0612,ag23,500000,0.0,ag23_sdf_500000_0.0_5.jpg
6.0,0.9424,0.01067,-0.0606,ag23,500000,0.0,ag23_sdf_500000_0.0_6.jpg
7.0,1.0414,0.012969999999999999,-0.0595,ag23,500000,0.0,ag23_sdf_500000_0.0_7.jpg
8.0,1.1309,0.016659999999999998,-0.0568,ag23,500000,0.0,ag23_sdf_500000_0.0_8.jpg
9.0,1.2101,0.021169999999999998,-0.0525,ag23,500000,0.0,ag23_sdf_500000_0.0_9.jpg
10.0,1.2753,0.026719999999999997,-0.0468,ag23,500000,0.0,ag23_sdf_500000_0.0_10.jpg
11.0,1.3136,0.03374,-0.0391,ag23,500000,0.0,ag23_sdf_500000_0.0_11.jpg
12.0,1.1903,0.03461,-0.0212,ag23,500000,0.0,ag23_sdf_500000_0.0_12.jpg
13.0,1.1241,0.05625,-0.0215,ag23,500000,0.0,ag23_sdf_500000_0.0_13.jpg
14.0,1.0488,0.08284,-0.0291,ag23,500000,0.0,ag23_sdf_500000_0.0_14.jpg
15.0,0.952,0.11370999999999999,-0.0427,ag23,500000,0.0,ag23_sdf_500000_0.0_15.jpg
16.0,0.7492,0.16316,-0.0657,ag23,500000,0.0,ag23_sdf_500000_0.0_16.jpg
-10.0,-0.5303,0.11044000000000001,0.0015,ag24,500000,0.0,ag24_sdf_500000_0.0_-10.jpg
-9.0,-0.5131,0.09629,-0.0042,ag24,500000,0.0,ag24_sdf_500000_0.0_-9.jpg
-8.0,-0.5022,0.0799,-0.0143,ag24,500000,0.0,ag24_sdf_500000_0.0_-8.jpg
-7.0,-0.4724,0.05152999999999999,-0.0469,ag24,500000,0.0,ag24_sdf_500000_0.0_-7.jpg
-5.0,-0.3134,0.014240000000000001,-0.0561,ag24,500000,0.0,ag24_sdf_500000_0.0_-5.jpg
-4.0,-0.1652,0.010020000000000001,-0.0641,ag24,500000,0.0,ag24_sdf_500000_0.0_-4.jpg
-3.0,-0.027,0.007670000000000001,-0.0702,ag24,500000,0.0,ag24_sdf_500000_0.0_-3.jpg
-2.0,0.0836,0.0065,-0.0696,ag24,500000,0.0,ag24_sdf_500000_0.0_-2.jpg
-1.0,0.1884,0.0058200000000000005,-0.0672,ag24,500000,0.0,ag24_sdf_500000_0.0_-1.jpg
0.0,0.2859,0.00539,-0.0626,ag24,500000,0.0,ag24_sdf_500000_0.0_0.jpg
1.0,0.3996,0.0055899999999999995,-0.0623,ag24,500000,0.0,ag24_sdf_500000_0.0_1.jpg
2.0,0.5106,0.00619,-0.0619,ag24,500000,0.0,ag24_sdf_500000_0.0_2.jpg
3.0,0.6206,0.00698,-0.0616,ag24,500000,0.0,ag24_sdf_500000_0.0_3.jpg
4.0,0.7296,0.007940000000000001,-0.0612,ag24,500000,0.0,ag24_sdf_500000_0.0_4.jpg
5.0,0.8368,0.009170000000000001,-0.0608,ag24,500000,0.0,ag24_sdf_500000_0.0_5.jpg
6.0,0.9408,0.01086,-0.0601,ag24,500000,0.0,ag24_sdf_500000_0.0_6.jpg
7.0,1.0399,0.013219999999999999,-0.0589,ag24,500000,0.0,ag24_sdf_500000_0.0_7.jpg
8.0,1.132,0.016659999999999998,-0.0564,ag24,500000,0.0,ag24_sdf_500000_0.0_8.jpg
9.0,1.2102,0.02166,-0.0519,ag24,500000,0.0,ag24_sdf_500000_0.0_9.jpg
10.0,1.2747,0.02767,-0.0463,ag24,500000,0.0,ag24_sdf_500000_0.0_10.jpg
11.0,1.2823,0.039760000000000004,-0.0363,ag24,500000,0.0,ag24_sdf_500000_0.0_11.jpg
12.0,1.2538,0.05206,-0.0305,ag24,500000,0.0,ag24_sdf_500000_0.0_12.jpg
13.0,1.1898,0.07553,-0.0403,ag24,500000,0.0,ag24_sdf_500000_0.0_13.jpg
-4.0,-0.1755,0.01132,-0.0614,ag25,500000,0.0,ag25_sdf_500000_0.0_-4.jpg
-3.0,-0.0254,0.008440000000000001,-0.0693,ag25,500000,0.0,ag25_sdf_500000_0.0_-3.jpg
-2.0,0.1008,0.00663,-0.0727,ag25,500000,0.0,ag25_sdf_500000_0.0_-2.jpg
-1.0,0.2049,0.00572,-0.0702,ag25,500000,0.0,ag25_sdf_500000_0.0_-1.jpg
0.0,0.3053,0.00506,-0.066,ag25,500000,0.0,ag25_sdf_500000_0.0_0.jpg
1.0,0.4154,0.0055,-0.065,ag25,500000,0.0,ag25_sdf_500000_0.0_1.jpg
2.0,0.5252,0.00613,-0.0643,ag25,500000,0.0,ag25_sdf_500000_0.0_2.jpg
3.0,0.6341,0.0069900000000000006,-0.0636,ag25,500000,0.0,ag25_sdf_500000_0.0_3.jpg
4.0,0.7422,0.00805,-0.0631,ag25,500000,0.0,ag25_sdf_500000_0.0_4.jpg
5.0,0.8486,0.00939,-0.0625,ag25,500000,0.0,ag25_sdf_500000_0.0_5.jpg
6.0,0.9525,0.011090000000000001,-0.0617,ag25,500000,0.0,ag25_sdf_500000_0.0_6.jpg
7.0,1.0523,0.013369999999999998,-0.0605,ag25,500000,0.0,ag25_sdf_500000_0.0_7.jpg
8.0,1.145,0.01685,-0.058,ag25,500000,0.0,ag25_sdf_500000_0.0_8.jpg
9.0,1.2241,0.022019999999999998,-0.0535,ag25,500000,0.0,ag25_sdf_500000_0.0_9.jpg
10.0,1.2792,0.03015,-0.0471,ag25,500000,0.0,ag25_sdf_500000_0.0_10.jpg
11.0,1.3052,0.03942,-0.0388,ag25,500000,0.0,ag25_sdf_500000_0.0_11.jpg
12.0,1.2629,0.053779999999999994,-0.0335,ag25,500000,0.0,ag25_sdf_500000_0.0_12.jpg
13.0,1.1931,0.08077999999999999,-0.0482,ag25,500000,0.0,ag25_sdf_500000_0.0_13.jpg
14.0,1.1063,0.11980999999999999,-0.072,ag25,500000,0.0,ag25_sdf_500000_0.0_14.jpg
18.0,0.7431,0.20911,-0.0867,ag25,500000,0.0,ag25_sdf_500000_0.0_18.jpg
19.0,1.0729,0.2631,-0.1444,ag25,500000,0.0,ag25_sdf_500000_0.0_19.jpg
20.0,1.1048,0.27834000000000003,-0.1541,ag25,500000,0.0,ag25_sdf_500000_0.0_20.jpg
-4.0,-0.1897,0.01384,-0.0574,ag26,500000,0.0,ag26_sdf_500000_0.0_-4.jpg
-3.0,-0.039,0.00927,-0.0652,ag26,500000,0.0,ag26_sdf_500000_0.0_-3.jpg
-2.0,0.1021,0.0069700000000000005,-0.0715,ag26,500000,0.0,ag26_sdf_500000_0.0_-2.jpg
0.0,0.3096,0.005,-0.0657,ag26,500000,0.0,ag26_sdf_500000_0.0_0.jpg
1.0,0.4187,0.0054600000000000004,-0.0644,ag26,500000,0.0,ag26_sdf_500000_0.0_1.jpg
2.0,0.5282,0.0060799999999999995,-0.0635,ag26,500000,0.0,ag26_sdf_500000_0.0_2.jpg
3.0,0.6366,0.006959999999999999,-0.0626,ag26,500000,0.0,ag26_sdf_500000_0.0_3.jpg
4.0,0.7438,0.008140000000000001,-0.062,ag26,500000,0.0,ag26_sdf_500000_0.0_4.jpg
5.0,0.8497,0.00957,-0.0613,ag26,500000,0.0,ag26_sdf_500000_0.0_5.jpg
6.0,0.9535,0.01133,-0.0604,ag26,500000,0.0,ag26_sdf_500000_0.0_6.jpg
7.0,1.0548,0.013359999999999999,-0.0592,ag26,500000,0.0,ag26_sdf_500000_0.0_7.jpg
8.0,1.1499,0.01644,-0.0571,ag26,500000,0.0,ag26_sdf_500000_0.0_8.jpg
9.0,1.2328,0.02128,-0.0532,ag26,500000,0.0,ag26_sdf_500000_0.0_9.jpg
10.0,1.2948,0.02858,-0.0476,ag26,500000,0.0,ag26_sdf_500000_0.0_10.jpg
11.0,1.3303,0.037489999999999996,-0.0404,ag26,500000,0.0,ag26_sdf_500000_0.0_11.jpg
12.0,1.298,0.05031,-0.0339,ag26,500000,0.0,ag26_sdf_500000_0.0_12.jpg
13.0,1.2278,0.07717,-0.0482,ag26,500000,0.0,ag26_sdf_500000_0.0_13.jpg
14.0,1.1303,0.11905,-0.0735,ag26,500000,0.0,ag26_sdf_500000_0.0_14.jpg
15.0,0.7888,0.15656,-0.0693,ag26,500000,0.0,ag26_sdf_500000_0.0_15.jpg
-7.0,-0.4651,0.07856,-0.0085,ag27,500000,0.0,ag27_sdf_500000_0.0_-7.jpg
-6.0,-0.3909,0.05975,-0.0321,ag27,500000,0.0,ag27_sdf_500000_0.0_-6.jpg
-2.0,0.0959,0.007509999999999999,-0.0688,ag27,500000,0.0,ag27_sdf_500000_0.0_-2.jpg
-1.0,0.2147,0.00609,-0.07,ag27,500000,0.0,ag27_sdf_500000_0.0_-1.jpg
0.0,0.3141,0.00488,-0.0657,ag27,500000,0.0,ag27_sdf_500000_0.0_0.jpg
1.0,0.4215,0.005379999999999999,-0.0638,ag27,500000,0.0,ag27_sdf_500000_0.0_1.jpg
2.0,0.5297,0.0060799999999999995,-0.0625,ag27,500000,0.0,ag27_sdf_500000_0.0_2.jpg
3.0,0.6377,0.007,-0.0616,ag27,500000,0.0,ag27_sdf_500000_0.0_3.jpg
4.0,0.7442,0.00829,-0.0608,ag27,500000,0.0,ag27_sdf_500000_0.0_4.jpg
5.0,0.8493,0.0099,-0.06,ag27,500000,0.0,ag27_sdf_500000_0.0_5.jpg
6.0,0.9534,0.011590000000000001,-0.059,ag27,500000,0.0,ag27_sdf_500000_0.0_6.jpg
7.0,1.0559,0.01339,-0.0578,ag27,500000,0.0,ag27_sdf_500000_0.0_7.jpg
8.0,1.152,0.0163,-0.0559,ag27,500000,0.0,ag27_sdf_500000_0.0_8.jpg
9.0,1.2413,0.020130000000000002,-0.0529,ag27,500000,0.0,ag27_sdf_500000_0.0_9.jpg
10.0,1.3073,0.02732,-0.0475,ag27,500000,0.0,ag27_sdf_500000_0.0_10.jpg
11.0,1.3478,0.03613,-0.0409,ag27,500000,0.0,ag27_sdf_500000_0.0_11.jpg
12.0,1.3134,0.04961,-0.0339,ag27,500000,0.0,ag27_sdf_500000_0.0_12.jpg
13.0,1.2378,0.07849,-0.0505,ag27,500000,0.0,ag27_sdf_500000_0.0_13.jpg
14.0,1.1299,0.12428,-0.0775,ag27,500000,0.0,ag27_sdf_500000_0.0_14.jpg
15.0,1.0167,0.1813,-0.1045,ag27,500000,0.0,ag27_sdf_500000_0.0_15.jpg
16.0,0.7646,0.1804,-0.0789,ag27,500000,0.0,ag27_sdf_500000_0.0_16.jpg
17.0,0.7583,0.19832,-0.085,ag27,500000,0.0,ag27_sdf_500000_0.0_17.jpg
18.0,0.7705,0.20961,-0.0885,ag27,500000,0.0,ag27_sdf_500000_0.0_18.jpg
-7.0,-0.3481,0.01287,-0.0503,ag35,500000,0.0,ag35_sdf_500000_0.0_-7.jpg
-6.0,-0.2415,0.0121,-0.051,ag35,500000,0.0,ag35_sdf_500000_0.0_-6.jpg
-5.0,-0.1189,0.00987,-0.0526,ag35,500000,0.0,ag35_sdf_500000_0.0_-5.jpg
-4.0,-0.0142,0.00836,-0.0501,ag35,500000,0.0,ag35_sdf_500000_0.0_-4.jpg
-3.0,0.0899,0.0068200000000000005,-0.0486,ag35,500000,0.0,ag35_sdf_500000_0.0_-3.jpg
-2.0,0.211,0.00551,-0.049,ag35,500000,0.0,ag35_sdf_500000_0.0_-2.jpg
-1.0,0.3147,0.00599,-0.0469,ag35,500000,0.0,ag35_sdf_500000_0.0_-1.jpg
0.0,0.4217,0.006690000000000001,-0.046,ag35,500000,0.0,ag35_sdf_500000_0.0_0.jpg
1.0,0.5316,0.00718,-0.0457,ag35,500000,0.0,ag35_sdf_500000_0.0_1.jpg
2.0,0.6418,0.007670000000000001,-0.0456,ag35,500000,0.0,ag35_sdf_500000_0.0_2.jpg
3.0,0.7508,0.00831,-0.0455,ag35,500000,0.0,ag35_sdf_500000_0.0_3.jpg
4.0,0.8558,0.00958,-0.0452,ag35,500000,0.0,ag35_sdf_500000_0.0_4.jpg
5.0,0.9583,0.011179999999999999,-0.0448,ag35,500000,0.0,ag35_sdf_500000_0.0_5.jpg
6.0,1.0576,0.01311,-0.0441,ag35,500000,0.0,ag35_sdf_500000_0.0_6.jpg
7.0,1.1501,0.01573,-0.0426,ag35,500000,0.0,ag35_sdf_500000_0.0_7.jpg
8.0,1.2324,0.01931,-0.0396,ag35,500000,0.0,ag35_sdf_500000_0.0_8.jpg
9.0,1.3007,0.02356,-0.0352,ag35,500000,0.0,ag35_sdf_500000_0.0_9.jpg
10.0,1.3331,0.02962,-0.0268,ag35,500000,0.0,ag35_sdf_500000_0.0_10.jpg
11.0,1.3483,0.036910000000000005,-0.0205,ag35,500000,0.0,ag35_sdf_500000_0.0_11.jpg
12.0,1.3391,0.04885,-0.0191,ag35,500000,0.0,ag35_sdf_500000_0.0_12.jpg
13.0,1.302,0.06735,-0.0239,ag35,500000,0.0,ag35_sdf_500000_0.0_13.jpg
14.0,1.2481,0.09134,-0.0349,ag35,500000,0.0,ag35_sdf_500000_0.0_14.jpg
15.0,1.1793,0.12234,-0.0512,ag35,500000,0.0,ag35_sdf_500000_0.0_15.jpg
16.0,1.1178,0.1574,-0.0714,ag35,500000,0.0,ag35_sdf_500000_0.0_16.jpg
-10.0,-0.5169,0.09162000000000001,-0.0043,ag36,500000,0.0,ag36_sdf_500000_0.0_-10.jpg
-9.0,-0.5064,0.07165,-0.0235,ag36,500000,0.0,ag36_sdf_500000_0.0_-9.jpg
-8.0,-0.471,0.044039999999999996,-0.0429,ag36,500000,0.0,ag36_sdf_500000_0.0_-8.jpg
-5.0,-0.1659,0.01072,-0.0469,ag36,500000,0.0,ag36_sdf_500000_0.0_-5.jpg
-4.0,-0.0336,0.00875,-0.0507,ag36,500000,0.0,ag36_sdf_500000_0.0_-4.jpg
-3.0,0.0716,0.00689,-0.049,ag36,500000,0.0,ag36_sdf_500000_0.0_-3.jpg
-2.0,0.1866,0.0053,-0.0481,ag36,500000,0.0,ag36_sdf_500000_0.0_-2.jpg
-1.0,0.2911,0.00572,-0.0461,ag36,500000,0.0,ag36_sdf_500000_0.0_-1.jpg
0.0,0.3973,0.00645,-0.0449,ag36,500000,0.0,ag36_sdf_500000_0.0_0.jpg
1.0,0.5069,0.0069900000000000006,-0.0446,ag36,500000,0.0,ag36_sdf_500000_0.0_1.jpg
2.0,0.617,0.0075,-0.0444,ag36,500000,0.0,ag36_sdf_500000_0.0_2.jpg
3.0,0.7258,0.008190000000000001,-0.0443,ag36,500000,0.0,ag36_sdf_500000_0.0_3.jpg
4.0,0.8312,0.00945,-0.0439,ag36,500000,0.0,ag36_sdf_500000_0.0_4.jpg
5.0,0.9331,0.01124,-0.0434,ag36,500000,0.0,ag36_sdf_500000_0.0_5.jpg
6.0,1.031,0.01348,-0.0425,ag36,500000,0.0,ag36_sdf_500000_0.0_6.jpg
7.0,1.1201,0.016890000000000002,-0.0401,ag36,500000,0.0,ag36_sdf_500000_0.0_7.jpg
8.0,1.1996,0.02089,-0.0367,ag36,500000,0.0,ag36_sdf_500000_0.0_8.jpg
9.0,1.263,0.0261,-0.0315,ag36,500000,0.0,ag36_sdf_500000_0.0_9.jpg
10.0,1.2967,0.03362,-0.0238,ag36,500000,0.0,ag36_sdf_500000_0.0_10.jpg
11.0,1.2986,0.04237,-0.0162,ag36,500000,0.0,ag36_sdf_500000_0.0_11.jpg
12.0,1.2643,0.058320000000000004,-0.0176,ag36,500000,0.0,ag36_sdf_500000_0.0_12.jpg
13.0,1.2008,0.08372,-0.0303,ag36,500000,0.0,ag36_sdf_500000_0.0_13.jpg
14.0,1.1216,0.1174,-0.0493,ag36,500000,0.0,ag36_sdf_500000_0.0_14.jpg
18.0,1.025,0.25328,-0.1194,ag36,500000,0.0,ag36_sdf_500000_0.0_18.jpg
19.0,1.0543,0.26864,-0.129,ag36,500000,0.0,ag36_sdf_500000_0.0_19.jpg
20.0,1.0861,0.2835,-0.1395,ag36,500000,0.0,ag36_sdf_500000_0.0_20.jpg
-5.0,-0.2452,0.012980000000000002,-0.0339,ag37,500000,0.0,ag37_sdf_500000_0.0_-5.jpg
-4.0,-0.0911,0.01004,-0.0426,ag37,500000,0.0,ag37_sdf_500000_0.0_-4.jpg
-3.0,0.0556,0.00759,-0.05,ag37,500000,0.0,ag37_sdf_500000_0.0_-3.jpg
-2.0,0.1611,0.0050100000000000006,-0.0471,ag37,500000,0.0,ag37_sdf_500000_0.0_-2.jpg
-1.0,0.2717,0.005529999999999999,-0.046,ag37,500000,0.0,ag37_sdf_500000_0.0_-1.jpg
0.0,0.3773,0.00632,-0.0445,ag37,500000,0.0,ag37_sdf_500000_0.0_0.jpg
1.0,0.4869,0.00695,-0.0441,ag37,500000,0.0,ag37_sdf_500000_0.0_1.jpg
2.0,0.5972,0.007509999999999999,-0.044,ag37,500000,0.0,ag37_sdf_500000_0.0_2.jpg
3.0,0.7056,0.00836,-0.0438,ag37,500000,0.0,ag37_sdf_500000_0.0_3.jpg
4.0,0.8122,0.00954,-0.0435,ag37,500000,0.0,ag37_sdf_500000_0.0_4.jpg
5.0,0.9152,0.01127,-0.0431,ag37,500000,0.0,ag37_sdf_500000_0.0_5.jpg
6.0,1.013,0.01378,-0.042,ag37,500000,0.0,ag37_sdf_500000_0.0_6.jpg
7.0,1.1082,0.01635,-0.0403,ag37,500000,0.0,ag37_sdf_500000_0.0_7.jpg
8.0,1.1959,0.0195,-0.0378,ag37,500000,0.0,ag37_sdf_500000_0.0_8.jpg
9.0,1.273,0.023459999999999998,-0.0341,ag37,500000,0.0,ag37_sdf_500000_0.0_9.jpg
10.0,1.3301,0.02905,-0.0285,ag37,500000,0.0,ag37_sdf_500000_0.0_10.jpg
11.0,1.3548,0.03543,-0.0202,ag37,500000,0.0,ag37_sdf_500000_0.0_11.jpg
12.0,1.3386,0.04672,-0.0154,ag37,500000,0.0,ag37_sdf_500000_0.0_12.jpg
13.0,1.3041,0.06534,-0.023,ag37,500000,0.0,ag37_sdf_500000_0.0_13.jpg
14.0,1.2282,0.09508,-0.0391,ag37,500000,0.0,ag37_sdf_500000_0.0_14.jpg
15.0,1.0972,0.14425,-0.0662,ag37,500000,0.0,ag37_sdf_500000_0.0_15.jpg
20.0,0.7413,0.24389,-0.083,ag37,500000,0.0,ag37_sdf_500000_0.0_20.jpg
-10.0,-0.5336,0.1021,0.003,ag38,500000,0.0,ag38_sdf_500000_0.0_-10.jpg
-9.0,-0.5205,0.08736000000000001,-0.005,ag38,500000,0.0,ag38_sdf_500000_0.0_-9.jpg
-7.0,-0.4394,0.047510000000000004,-0.0371,ag38,500000,0.0,ag38_sdf_500000_0.0_-7.jpg
-6.0,-0.3656,0.02999,-0.0382,ag38,500000,0.0,ag38_sdf_500000_0.0_-6.jpg
-4.0,-0.1696,0.01178,-0.0322,ag38,500000,0.0,ag38_sdf_500000_0.0_-4.jpg
-3.0,-0.0172,0.00923,-0.0407,ag38,500000,0.0,ag38_sdf_500000_0.0_-3.jpg
-2.0,0.1299,0.00562,-0.0492,ag38,500000,0.0,ag38_sdf_500000_0.0_-2.jpg
-1.0,0.249,0.0050100000000000006,-0.0487,ag38,500000,0.0,ag38_sdf_500000_0.0_-1.jpg
0.0,0.3508,0.00573,-0.0454,ag38,500000,0.0,ag38_sdf_500000_0.0_0.jpg
1.0,0.4578,0.006659999999999999,-0.0444,ag38,500000,0.0,ag38_sdf_500000_0.0_1.jpg
2.0,0.568,0.00733,-0.0442,ag38,500000,0.0,ag38_sdf_500000_0.0_2.jpg
3.0,0.6761,0.008320000000000001,-0.044,ag38,500000,0.0,ag38_sdf_500000_0.0_3.jpg
4.0,0.7816,0.009890000000000001,-0.0438,ag38,500000,0.0,ag38_sdf_500000_0.0_4.jpg
5.0,0.8848,0.01181,-0.0433,ag38,500000,0.0,ag38_sdf_500000_0.0_5.jpg
6.0,0.9854,0.01407,-0.0423,ag38,500000,0.0,ag38_sdf_500000_0.0_6.jpg
7.0,1.0787,0.01721,-0.0402,ag38,500000,0.0,ag38_sdf_500000_0.0_7.jpg
8.0,1.1646,0.02115,-0.0373,ag38,500000,0.0,ag38_sdf_500000_0.0_8.jpg
9.0,1.2492,0.024569999999999998,-0.0344,ag38,500000,0.0,ag38_sdf_500000_0.0_9.jpg
10.0,1.3089,0.0312,-0.029,ag38,500000,0.0,ag38_sdf_500000_0.0_10.jpg
11.0,1.3445,0.0376,-0.022,ag38,500000,0.0,ag38_sdf_500000_0.0_11.jpg
12.0,1.2022,0.04507,-0.0068,ag38,500000,0.0,ag38_sdf_500000_0.0_12.jpg
13.0,1.1155,0.0728,-0.0151,ag38,500000,0.0,ag38_sdf_500000_0.0_13.jpg
-3.0,-0.1601,0.00968,-0.0314,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_-3.jpg
-2.0,-0.0116,0.00719,-0.039,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_-2.jpg
-1.0,0.0812,0.005529999999999999,-0.0343,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_-1.jpg
0.0,0.2058,0.0055899999999999995,-0.0359,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_0.jpg
1.0,0.3146,0.00584,-0.0348,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_1.jpg
2.0,0.4227,0.00634,-0.0336,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_2.jpg
3.0,0.5303,0.0071200000000000005,-0.0327,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_3.jpg
4.0,0.6377,0.00805,-0.0319,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_4.jpg
5.0,0.7446,0.00911,-0.0312,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_5.jpg
6.0,0.85,0.010409999999999999,-0.0304,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_6.jpg
7.0,0.9531,0.01205,-0.0295,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_7.jpg
8.0,1.0508,0.01464,-0.028,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_8.jpg
9.0,1.1392,0.01871,-0.0252,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_9.jpg
10.0,1.211,0.02469,-0.0212,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_10.jpg
11.0,1.2657,0.03196,-0.0162,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_11.jpg
12.0,1.2659,0.04227,-0.0102,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_12.jpg
13.0,1.2183,0.06282,-0.02,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_13.jpg
14.0,1.1337,0.0968,-0.0414,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_14.jpg
15.0,0.9989,0.15083,-0.0707,ag44ct02r,500000,0.0,ag44ct02r_sdf_500000_0.0_15.jpg
-10.0,-0.484,0.11695,0.0172,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_-10.jpg
-9.0,-0.4756,0.10095,0.0121,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_-9.jpg
-3.0,-0.1684,0.01006,-0.029,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_-3.jpg
-2.0,-0.0497,0.007659999999999999,-0.0302,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_-2.jpg
-1.0,0.0682,0.00536,-0.0313,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_-1.jpg
0.0,0.1809,0.00547,-0.0301,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_0.jpg
1.0,0.2915,0.0057799999999999995,-0.0293,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_1.jpg
2.0,0.4014,0.00633,-0.0286,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_2.jpg
3.0,0.5111,0.007090000000000001,-0.028,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_3.jpg
4.0,0.6202,0.00805,-0.0276,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_4.jpg
5.0,0.7281,0.00926,-0.0272,ag455ct02r,500000,0.0,ag455ct02r_sdf_500000_0.0_5.jpg
